測站,日期,測項,小時,數值
關山,2021-04-01,AMB_TEMP,22,24.7
關山,2021-04-01,NO,22,2.0
關山,2021-04-01,NO2,22,3.2
關山,2021-04-01,NOx,22,5.3
關山,2021-04-01,O3,22,17.9
關山,2021-04-01,PM10,22,31.0
關山,2021-04-01,PM2.5,22,19.0
關山,2021-04-01,RAINFALL,22,0.0
關山,2021-04-01,RH,22,83.0
關山,2021-04-01,SO2,22,1.4
關山,2021-04-01,WD_HR,22,285.0
關山,2021-04-01,WIND_DIREC,22,315.0
關山,2021-04-01,WIND_SPEED,22,0.4
關山,2021-04-01,WS_HR,22,0.3
關山,2021-04-02,AMB_TEMP,22,24.4
關山,2021-04-02,NO,22,1.2
關山,2021-04-02,NO2,22,3.4
關山,2021-04-02,NOx,22,4.7
關山,2021-04-02,O3,22,25.2
關山,2021-04-02,PM10,22,19.0
關山,2021-04-02,PM2.5,22,22.0
關山,2021-04-02,RAINFALL,22,0.0
關山,2021-04-02,RH,22,83.0
關山,2021-04-02,SO2,22,0.8
關山,2021-04-02,WD_HR,22,317.0
關山,2021-04-02,WIND_DIREC,22,343.0
關山,2021-04-02,WIND_SPEED,22,0.4
關山,2021-04-02,WS_HR,22,0.3
關山,2021-04-03,AMB_TEMP,22,26.1
關山,2021-04-03,NO,22,2.4
關山,2021-04-03,NO2,22,3.3
關山,2021-04-03,NOx,22,5.8
關山,2021-04-03,O3,22,32.4
關山,2021-04-03,PM10,22,26.0
關山,2021-04-03,PM2.5,22,20.0
關山,2021-04-03,RAINFALL,22,0.0
關山,2021-04-03,RH,22,79.0
關山,2021-04-03,SO2,22,1.3
關山,2021-04-03,WD_HR,22,18.0
關山,2021-04-03,WIND_DIREC,22,6.0
關山,2021-04-03,WIND_SPEED,22,1.4
關山,2021-04-03,WS_HR,22,0.8
關山,2021-04-04,AMB_TEMP,22,19.3
關山,2021-04-04,NO,22,3.0
關山,2021-04-04,NO2,22,2.1
關山,2021-04-04,NOx,22,5.1
關山,2021-04-04,O3,22,44.1
關山,2021-04-04,PM10,22,7.0
關山,2021-04-04,PM2.5,22,1.0
關山,2021-04-04,RAINFALL,22,0.0
關山,2021-04-04,RH,22,83.0
關山,2021-04-04,SO2,22,1.0
關山,2021-04-04,WD_HR,22,26.0
關山,2021-04-04,WIND_DIREC,22,24.0
關山,2021-04-04,WIND_SPEED,22,1.9
關山,2021-04-04,WS_HR,22,1.5
關山,2021-04-05,AMB_TEMP,22,17.8
關山,2021-04-05,NO,22,3.4
關山,2021-04-05,NO2,22,1.7
關山,2021-04-05,NOx,22,5.1
關山,2021-04-05,O3,22,46.1
關山,2021-04-05,PM10,22,39.0
關山,2021-04-05,PM2.5,22,14.0
關山,2021-04-05,RAINFALL,22,0.0
關山,2021-04-05,RH,22,80.0
關山,2021-04-05,SO2,22,0.9
關山,2021-04-05,WD_HR,22,23.0
關山,2021-04-05,WIND_DIREC,22,24.0
關山,2021-04-05,WIND_SPEED,22,1.3
關山,2021-04-05,WS_HR,22,0.9
關山,2021-04-06,AMB_TEMP,22,19.5
關山,2021-04-06,NO,22,1.0
關山,2021-04-06,NO2,22,3.3
關山,2021-04-06,NOx,22,4.4
關山,2021-04-06,O3,22,50.5
關山,2021-04-06,PM10,22,21.0
關山,2021-04-06,PM2.5,22,14.0
關山,2021-04-06,RAINFALL,22,0.0
關山,2021-04-06,RH,22,76.0
關山,2021-04-06,SO2,22,0.8
關山,2021-04-06,WD_HR,22,14.0
關山,2021-04-06,WIND_DIREC,22,9.0
關山,2021-04-06,WIND_SPEED,22,1.2
關山,2021-04-06,WS_HR,22,1.1
關山,2021-04-07,AMB_TEMP,22,19.2
關山,2021-04-07,NO,22,2.55
關山,2021-04-07,NO2,22,3.9
關山,2021-04-07,NOx,22,6.5
關山,2021-04-07,O3,22,44.9
關山,2021-04-07,PM10,22,22.0
關山,2021-04-07,PM2.5,22,11.0
關山,2021-04-07,RAINFALL,22,0.0
關山,2021-04-07,RH,22,79.0
關山,2021-04-07,SO2,22,1.1
關山,2021-04-07,WD_HR,22,8.0
關山,2021-04-07,WIND_DIREC,22,32.0
關山,2021-04-07,WIND_SPEED,22,0.9
關山,2021-04-07,WS_HR,22,0.8
關山,2021-04-08,AMB_TEMP,22,20.3
關山,2021-04-08,NO,22,4.1
關山,2021-04-08,NO2,22,4.5
關山,2021-04-08,NOx,22,8.6
關山,2021-04-08,O3,22,35.8
關山,2021-04-08,PM10,22,11.0
關山,2021-04-08,PM2.5,22,6.0
關山,2021-04-08,RAINFALL,22,0.0
關山,2021-04-08,RH,22,86.0
關山,2021-04-08,SO2,22,1.1
關山,2021-04-08,WD_HR,22,4.0
關山,2021-04-08,WIND_DIREC,22,9.0
關山,2021-04-08,WIND_SPEED,22,1.5
關山,2021-04-08,WS_HR,22,0.9
關山,2021-04-09,AMB_TEMP,22,18.6
關山,2021-04-09,NO,22,0.6
關山,2021-04-09,NO2,22,2.5
關山,2021-04-09,NOx,22,3.2
關山,2021-04-09,O3,22,60.5
關山,2021-04-09,PM10,22,6.0
關山,2021-04-09,PM2.5,22,1.0
關山,2021-04-09,RAINFALL,22,0.0
關山,2021-04-09,RH,22,81.0
關山,2021-04-09,SO2,22,0.4
關山,2021-04-09,WD_HR,22,26.0
關山,2021-04-09,WIND_DIREC,22,31.0
關山,2021-04-09,WIND_SPEED,22,2.2
關山,2021-04-09,WS_HR,22,1.7
關山,2021-04-10,AMB_TEMP,22,21.5
關山,2021-04-10,NO,22,1.4
關山,2021-04-10,NO2,22,2.0
關山,2021-04-10,NOx,22,3.4
關山,2021-04-10,O3,22,51.0
關山,2021-04-10,PM10,22,7.0
關山,2021-04-10,PM2.5,22,6.0
關山,2021-04-10,RAINFALL,22,0.0
關山,2021-04-10,RH,22,82.0
關山,2021-04-10,SO2,22,1.8
關山,2021-04-10,WD_HR,22,35.0
關山,2021-04-10,WIND_DIREC,22,8.0
關山,2021-04-10,WIND_SPEED,22,1.2
關山,2021-04-10,WS_HR,22,1.1
關山,2021-04-11,AMB_TEMP,22,22.3
關山,2021-04-11,NO,22,1.0
關山,2021-04-11,NO2,22,3.7
關山,2021-04-11,NOx,22,4.8
關山,2021-04-11,O3,22,26.2
關山,2021-04-11,PM10,22,10.0
關山,2021-04-11,PM2.5,22,6.0
關山,2021-04-11,RAINFALL,22,0.0
關山,2021-04-11,RH,22,78.0
關山,2021-04-11,SO2,22,0.4
關山,2021-04-11,WD_HR,22,354.0
關山,2021-04-11,WIND_DIREC,22,302.0
關山,2021-04-11,WIND_SPEED,22,0.4
關山,2021-04-11,WS_HR,22,0.4
關山,2021-04-12,AMB_TEMP,22,22.7
關山,2021-04-12,NO,22,1.6
關山,2021-04-12,NO2,22,2.7
關山,2021-04-12,NOx,22,4.3
關山,2021-04-12,O3,22,27.1
關山,2021-04-12,PM10,22,9.0
關山,2021-04-12,PM2.5,22,2.0
關山,2021-04-12,RAINFALL,22,0.0
關山,2021-04-12,RH,22,87.0
關山,2021-04-12,SO2,22,1.5
關山,2021-04-12,WD_HR,22,217.0
關山,2021-04-12,WIND_DIREC,22,205.0
關山,2021-04-12,WIND_SPEED,22,0.6
關山,2021-04-12,WS_HR,22,0.8
關山,2021-04-13,AMB_TEMP,22,22.7
關山,2021-04-13,NO,22,2.8
關山,2021-04-13,NO2,22,1.3
關山,2021-04-13,NOx,22,4.1
關山,2021-04-13,O3,22,18.3
關山,2021-04-13,PM10,22,8.0
關山,2021-04-13,PM2.5,22,7.0
關山,2021-04-13,RAINFALL,22,0.2
關山,2021-04-13,RH,22,91.0
關山,2021-04-13,SO2,22,1.1
關山,2021-04-13,WD_HR,22,358.0
關山,2021-04-13,WIND_DIREC,22,26.0
關山,2021-04-13,WIND_SPEED,22,0.5
關山,2021-04-13,WS_HR,22,0.1
關山,2021-04-14,AMB_TEMP,22,20.5
關山,2021-04-14,NO,22,1.0
關山,2021-04-14,NO2,22,1.9
關山,2021-04-14,NOx,22,2.9
關山,2021-04-14,O3,22,47.0
關山,2021-04-14,PM10,22,1.0
關山,2021-04-14,PM2.5,22,3.0
關山,2021-04-14,RAINFALL,22,0.0
關山,2021-04-14,RH,22,86.0
關山,2021-04-14,SO2,22,0.6
關山,2021-04-14,WD_HR,22,38.0
關山,2021-04-14,WIND_DIREC,22,50.0
關山,2021-04-14,WIND_SPEED,22,1.4
關山,2021-04-14,WS_HR,22,1.1
關山,2021-04-15,AMB_TEMP,22,21.9
關山,2021-04-15,NO,22,2.5
關山,2021-04-15,NO2,22,3.0
關山,2021-04-15,NOx,22,5.6
關山,2021-04-15,O3,22,40.2
關山,2021-04-15,PM10,22,4.0
關山,2021-04-15,PM2.5,22,2.0
關山,2021-04-15,RAINFALL,22,0.0
關山,2021-04-15,RH,22,88.0
關山,2021-04-15,SO2,22,1.6
關山,2021-04-15,WD_HR,22,9.0
關山,2021-04-15,WIND_DIREC,22,5.0
關山,2021-04-15,WIND_SPEED,22,0.9
關山,2021-04-15,WS_HR,22,0.6
關山,2021-04-16,AMB_TEMP,22,22.1
關山,2021-04-16,NO,22,1.3
關山,2021-04-16,NO2,22,2.5
關山,2021-04-16,NOx,22,3.8
關山,2021-04-16,O3,22,37.9
關山,2021-04-16,PM10,22,6.0
關山,2021-04-16,PM2.5,22,7.0
關山,2021-04-16,RAINFALL,22,0.0
關山,2021-04-16,RH,22,90.0
關山,2021-04-16,SO2,22,1.1
關山,2021-04-16,WD_HR,22,18.0
關山,2021-04-16,WIND_DIREC,22,29.0
關山,2021-04-16,WIND_SPEED,22,0.9
關山,2021-04-16,WS_HR,22,1.0
關山,2021-04-17,AMB_TEMP,22,20.6
關山,2021-04-17,NO,22,0.8
關山,2021-04-17,NO2,22,1.2
關山,2021-04-17,NOx,22,2.0
關山,2021-04-17,O3,22,54.2
關山,2021-04-17,PM10,22,26.0
關山,2021-04-17,PM2.5,22,14.0
關山,2021-04-17,RAINFALL,22,0.0
關山,2021-04-17,RH,22,69.0
關山,2021-04-17,SO2,22,0.9
關山,2021-04-17,WD_HR,22,14.0
關山,2021-04-17,WIND_DIREC,22,15.0
關山,2021-04-17,WIND_SPEED,22,2.5
關山,2021-04-17,WS_HR,22,1.9
關山,2021-04-18,AMB_TEMP,22,17.9
關山,2021-04-18,NO,22,0.9
關山,2021-04-18,NO2,22,3.5
關山,2021-04-18,NOx,22,4.5
關山,2021-04-18,O3,22,60.1
關山,2021-04-18,PM10,22,38.0
關山,2021-04-18,PM2.5,22,19.0
關山,2021-04-18,RAINFALL,22,0.0
關山,2021-04-18,RH,22,81.0
關山,2021-04-18,SO2,22,1.1
關山,2021-04-18,WD_HR,22,25.0
關山,2021-04-18,WIND_DIREC,22,61.0
關山,2021-04-18,WIND_SPEED,22,1.0
關山,2021-04-18,WS_HR,22,1.1
關山,2021-04-19,AMB_TEMP,22,18.7
關山,2021-04-19,NO,22,0.0
關山,2021-04-19,NO2,22,4.1
關山,2021-04-19,NOx,22,4.0
關山,2021-04-19,O3,22,49.5
關山,2021-04-19,PM10,22,16.0
關山,2021-04-19,PM2.5,22,7.0
關山,2021-04-19,RAINFALL,22,0.0
關山,2021-04-19,RH,22,84.0
關山,2021-04-19,SO2,22,1.1
關山,2021-04-19,WD_HR,22,25.0
關山,2021-04-19,WIND_DIREC,22,22.0
關山,2021-04-19,WIND_SPEED,22,0.9
關山,2021-04-19,WS_HR,22,1.2
關山,2021-04-20,AMB_TEMP,22,21.0
關山,2021-04-20,NO,22,1.6
關山,2021-04-20,NO2,22,2.5
關山,2021-04-20,NOx,22,4.2
關山,2021-04-20,O3,22,48.1
關山,2021-04-20,PM10,22,41.0
關山,2021-04-20,PM2.5,22,12.0
關山,2021-04-20,RAINFALL,22,0.0
關山,2021-04-20,RH,22,76.0
關山,2021-04-20,SO2,22,1.3
關山,2021-04-20,WD_HR,22,65.0
關山,2021-04-20,WIND_DIREC,22,50.0
關山,2021-04-20,WIND_SPEED,22,1.6
關山,2021-04-20,WS_HR,22,1.2
關山,2021-04-21,AMB_TEMP,22,23.3
關山,2021-04-21,NO,22,2.2
關山,2021-04-21,NO2,22,2.0
關山,2021-04-21,NOx,22,4.3
關山,2021-04-21,O3,22,38.9
關山,2021-04-21,PM10,22,21.0
關山,2021-04-21,PM2.5,22,9.0
關山,2021-04-21,RAINFALL,22,0.0
關山,2021-04-21,RH,22,74.0
關山,2021-04-21,SO2,22,2.1
關山,2021-04-21,WD_HR,22,20.0
關山,2021-04-21,WIND_DIREC,22,86.0
關山,2021-04-21,WIND_SPEED,22,1.5
關山,2021-04-21,WS_HR,22,1.1
關山,2021-04-22,AMB_TEMP,22,21.7
關山,2021-04-22,NO,22,1.5
關山,2021-04-22,NO2,22,3.1
關山,2021-04-22,NOx,22,4.7
關山,2021-04-22,O3,22,7.1
關山,2021-04-22,PM10,22,8.0
關山,2021-04-22,PM2.5,22,4.0
關山,2021-04-22,RAINFALL,22,0.0
關山,2021-04-22,RH,22,90.0
關山,2021-04-22,SO2,22,1.3
關山,2021-04-22,WD_HR,22,316.0
關山,2021-04-22,WIND_DIREC,22,284.0
關山,2021-04-22,WIND_SPEED,22,0.4
關山,2021-04-22,WS_HR,22,0.4
關山,2021-04-23,AMB_TEMP,22,21.7
關山,2021-04-23,NO,22,1.7
關山,2021-04-23,NO2,22,1.4
關山,2021-04-23,NOx,22,3.1
關山,2021-04-23,O3,22,36.2
關山,2021-04-23,PM10,22,2.0
關山,2021-04-23,PM2.5,22,2.0
關山,2021-04-23,RAINFALL,22,0.6
關山,2021-04-23,RH,22,93.0
關山,2021-04-23,SO2,22,1.5
關山,2021-04-23,WD_HR,22,55.0
關山,2021-04-23,WIND_DIREC,22,70.0
關山,2021-04-23,WIND_SPEED,22,1.4
關山,2021-04-23,WS_HR,22,0.7
關山,2021-04-24,AMB_TEMP,22,20.7
關山,2021-04-24,NO,22,2.1
關山,2021-04-24,NO2,22,0.2
關山,2021-04-24,NOx,22,2.3
關山,2021-04-24,O3,22,34.7
關山,2021-04-24,PM10,22,3.0
關山,2021-04-24,PM2.5,22,0.0
關山,2021-04-24,RAINFALL,22,0.2
關山,2021-04-24,RH,22,92.0
關山,2021-04-24,SO2,22,0.8
關山,2021-04-24,WD_HR,22,348.0
關山,2021-04-24,WIND_DIREC,22,9.0
關山,2021-04-24,WIND_SPEED,22,0.9
關山,2021-04-24,WS_HR,22,0.5
關山,2021-04-25,AMB_TEMP,22,19.1
關山,2021-04-25,NO,22,0.7
關山,2021-04-25,NO2,22,2.6
關山,2021-04-25,NOx,22,3.3
關山,2021-04-25,O3,22,41.7
關山,2021-04-25,PM10,22,1.0
關山,2021-04-25,PM2.5,22,1.0
關山,2021-04-25,RAINFALL,22,0.0
關山,2021-04-25,RH,22,88.0
關山,2021-04-25,SO2,22,1.7
關山,2021-04-25,WD_HR,22,68.0
關山,2021-04-25,WIND_DIREC,22,56.0
關山,2021-04-25,WIND_SPEED,22,1.1
關山,2021-04-25,WS_HR,22,1.1
關山,2021-04-26,AMB_TEMP,22,19.7
關山,2021-04-26,NO,22,0.9
關山,2021-04-26,NO2,22,2.7
關山,2021-04-26,NOx,22,3.6
關山,2021-04-26,O3,22,21.2
關山,2021-04-26,PM10,22,12.0
關山,2021-04-26,PM2.5,22,6.0
關山,2021-04-26,RAINFALL,22,0.0
關山,2021-04-26,RH,22,86.0
關山,2021-04-26,SO2,22,1.0
關山,2021-04-26,WD_HR,22,238.0
關山,2021-04-26,WIND_DIREC,22,184.0
關山,2021-04-26,WIND_SPEED,22,0.4
關山,2021-04-26,WS_HR,22,0.3
關山,2021-04-27,AMB_TEMP,22,19.8
關山,2021-04-27,NO,22,1.3
關山,2021-04-27,NO2,22,1.4
關山,2021-04-27,NOx,22,2.8
關山,2021-04-27,O3,22,24.8
關山,2021-04-27,PM10,22,10.0
關山,2021-04-27,PM2.5,22,7.0
關山,2021-04-27,RAINFALL,22,0.0
關山,2021-04-27,RH,22,92.0
關山,2021-04-27,SO2,22,1.0
關山,2021-04-27,WD_HR,22,213.0
關山,2021-04-27,WIND_DIREC,22,236.0
關山,2021-04-27,WIND_SPEED,22,0.4
關山,2021-04-27,WS_HR,22,0.4
關山,2021-04-28,AMB_TEMP,22,21.9
關山,2021-04-28,NO,22,0.2
關山,2021-04-28,NO2,22,3.3
關山,2021-04-28,NOx,22,3.6
關山,2021-04-28,O3,22,18.2
關山,2021-04-28,PM10,22,12.0
關山,2021-04-28,PM2.5,22,7.0
關山,2021-04-28,RAINFALL,22,0.0
關山,2021-04-28,RH,22,84.0
關山,2021-04-28,SO2,22,1.4
關山,2021-04-28,WD_HR,22,300.0
關山,2021-04-28,WIND_DIREC,22,318.0
關山,2021-04-28,WIND_SPEED,22,0.4
關山,2021-04-28,WS_HR,22,0.1
關山,2021-04-29,AMB_TEMP,22,19.7
關山,2021-04-29,NO,22,1.9
關山,2021-04-29,NO2,22,3.1
關山,2021-04-29,NOx,22,5.0
關山,2021-04-29,O3,22,32.1
關山,2021-04-29,PM10,22,3.0
關山,2021-04-29,PM2.5,22,0.0
關山,2021-04-29,RAINFALL,22,0.0
關山,2021-04-29,RH,22,91.0
關山,2021-04-29,SO2,22,0.2
關山,2021-04-29,WD_HR,22,316.0
關山,2021-04-29,WIND_DIREC,22,247.0
關山,2021-04-29,WIND_SPEED,22,0.4
關山,2021-04-29,WS_HR,22,0.4
關山,2021-04-30,AMB_TEMP,22,22.1
關山,2021-04-30,NO,22,2.1
關山,2021-04-30,NO2,22,1.2
關山,2021-04-30,NOx,22,3.4
關山,2021-04-30,O3,22,17.2
關山,2021-04-30,PM10,22,11.0
關山,2021-04-30,PM2.5,22,8.0
關山,2021-04-30,RAINFALL,22,0.0
關山,2021-04-30,RH,22,83.0
關山,2021-04-30,SO2,22,1.7
關山,2021-04-30,WD_HR,22,256.0
關山,2021-04-30,WIND_DIREC,22,279.0
關山,2021-04-30,WIND_SPEED,22,0.4
關山,2021-04-30,WS_HR,22,0.4
關山,2021-05-01,AMB_TEMP,22,22.9
關山,2021-05-01,NO,22,0.3
關山,2021-05-01,NO2,22,4.2
關山,2021-05-01,NOx,22,4.5
關山,2021-05-01,O3,22,22.5
關山,2021-05-01,PM10,22,15.0
關山,2021-05-01,PM2.5,22,14.0
關山,2021-05-01,RAINFALL,22,0.0
關山,2021-05-01,RH,22,74.0
關山,2021-05-01,SO2,22,0.8
關山,2021-05-01,WD_HR,22,313.0
關山,2021-05-01,WIND_DIREC,22,331.0
關山,2021-05-01,WIND_SPEED,22,0.4
關山,2021-05-01,WS_HR,22,0.2
關山,2021-05-02,AMB_TEMP,22,24.5
關山,2021-05-02,NO,22,0.7
關山,2021-05-02,NO2,22,3.7
關山,2021-05-02,NOx,22,4.5
關山,2021-05-02,O3,22,28.9
關山,2021-05-02,PM10,22,14.0
關山,2021-05-02,PM2.5,22,6.0
關山,2021-05-02,RAINFALL,22,0.0
關山,2021-05-02,RH,22,78.0
關山,2021-05-02,SO2,22,1.1
關山,2021-05-02,WD_HR,22,349.0
關山,2021-05-02,WIND_DIREC,22,334.0
關山,2021-05-02,WIND_SPEED,22,1.1
關山,2021-05-02,WS_HR,22,0.5
關山,2021-05-03,AMB_TEMP,22,22.4
關山,2021-05-03,NO,22,3.5
關山,2021-05-03,NO2,22,1.2
關山,2021-05-03,NOx,22,4.8
關山,2021-05-03,O3,22,12.1
關山,2021-05-03,PM10,22,6.0
關山,2021-05-03,PM2.5,22,3.0
關山,2021-05-03,RAINFALL,22,0.0
關山,2021-05-03,RH,22,91.0
關山,2021-05-03,SO2,22,1.6
關山,2021-05-03,WD_HR,22,239.0
關山,2021-05-03,WIND_DIREC,22,189.0
關山,2021-05-03,WIND_SPEED,22,0.5
關山,2021-05-03,WS_HR,22,0.4
關山,2021-05-04,AMB_TEMP,22,24.6
關山,2021-05-04,NO,22,1.8
關山,2021-05-04,NO2,22,0.8
關山,2021-05-04,NOx,22,2.6
關山,2021-05-04,O3,22,8.6
關山,2021-05-04,PM10,22,12.0
關山,2021-05-04,PM2.5,22,6.0
關山,2021-05-04,RAINFALL,22,0.0
關山,2021-05-04,RH,22,86.0
關山,2021-05-04,SO2,22,1.1
關山,2021-05-04,WD_HR,22,231.0
關山,2021-05-04,WIND_DIREC,22,234.0
關山,2021-05-04,WIND_SPEED,22,1.0
關山,2021-05-04,WS_HR,22,0.9
關山,2021-05-05,AMB_TEMP,22,21.8
關山,2021-05-05,NO,22,2.4
關山,2021-05-05,NO2,22,4.7
關山,2021-05-05,NOx,22,7.2
關山,2021-05-05,O3,22,44.1
關山,2021-05-05,PM10,22,79.0
關山,2021-05-05,PM2.5,22,65.0
關山,2021-05-05,RAINFALL,22,0.0
關山,2021-05-05,RH,22,84.0
關山,2021-05-05,SO2,22,15.8
關山,2021-05-05,WD_HR,22,19.0
關山,2021-05-05,WIND_DIREC,22,2.0
關山,2021-05-05,WIND_SPEED,22,2.0
關山,2021-05-05,WS_HR,22,1.5
關山,2021-05-06,AMB_TEMP,22,24.5
關山,2021-05-06,NO,22,1.7
關山,2021-05-06,NO2,22,2.0
關山,2021-05-06,NOx,22,3.8
關山,2021-05-06,O3,22,16.1
關山,2021-05-06,PM10,22,16.0
關山,2021-05-06,PM2.5,22,6.0
關山,2021-05-06,RAINFALL,22,0.0
關山,2021-05-06,RH,22,85.0
關山,2021-05-06,SO2,22,1.2
關山,2021-05-06,WD_HR,22,179.0
關山,2021-05-06,WIND_DIREC,22,286.0
關山,2021-05-06,WIND_SPEED,22,0.4
關山,2021-05-06,WS_HR,22,0.0
關山,2021-05-07,AMB_TEMP,22,24.9
關山,2021-05-07,NO,22,2.0
關山,2021-05-07,NO2,22,1.8
關山,2021-05-07,NOx,22,3.8
關山,2021-05-07,O3,22,4.1
關山,2021-05-07,PM10,22,15.0
關山,2021-05-07,PM2.5,22,2.0
關山,2021-05-07,RAINFALL,22,0.0
關山,2021-05-07,RH,22,85.0
關山,2021-05-07,SO2,22,1.7
關山,2021-05-07,WD_HR,22,237.0
關山,2021-05-07,WIND_DIREC,22,214.0
關山,2021-05-07,WIND_SPEED,22,0.5
關山,2021-05-07,WS_HR,22,0.4
關山,2021-05-08,AMB_TEMP,22,25.7
關山,2021-05-08,NO,22,1.6
關山,2021-05-08,NO2,22,3.0
關山,2021-05-08,NOx,22,4.7
關山,2021-05-08,O3,22,10.8
關山,2021-05-08,PM10,22,10.0
關山,2021-05-08,PM2.5,22,7.0
關山,2021-05-08,RAINFALL,22,0.0
關山,2021-05-08,RH,22,81.0
關山,2021-05-08,SO2,22,1.1
關山,2021-05-08,WD_HR,22,13.0
關山,2021-05-08,WIND_DIREC,22,316.0
關山,2021-05-08,WIND_SPEED,22,0.4
關山,2021-05-08,WS_HR,22,0.5
關山,2021-05-09,AMB_TEMP,22,26.2
關山,2021-05-09,NO,22,0.6
關山,2021-05-09,NO2,22,2.8
關山,2021-05-09,NOx,22,3.4
關山,2021-05-09,O3,22,16.9
關山,2021-05-09,PM10,22,15.0
關山,2021-05-09,PM2.5,22,7.0
關山,2021-05-09,RAINFALL,22,0.0
關山,2021-05-09,RH,22,81.0
關山,2021-05-09,SO2,22,1.5
關山,2021-05-09,WD_HR,22,271.0
關山,2021-05-09,WIND_DIREC,22,317.0
關山,2021-05-09,WIND_SPEED,22,0.5
關山,2021-05-09,WS_HR,22,0.3
關山,2021-05-10,AMB_TEMP,22,26.3
關山,2021-05-10,NO,22,2.1
關山,2021-05-10,NO2,22,0.8
關山,2021-05-10,NOx,22,2.9
關山,2021-05-10,O3,22,18.8
關山,2021-05-10,PM10,22,9.0
關山,2021-05-10,PM2.5,22,5.0
關山,2021-05-10,RAINFALL,22,0.0
關山,2021-05-10,RH,22,83.0
關山,2021-05-10,SO2,22,1.1
關山,2021-05-10,WD_HR,22,218.0
關山,2021-05-10,WIND_DIREC,22,224.0
關山,2021-05-10,WIND_SPEED,22,1.2
關山,2021-05-10,WS_HR,22,1.2
關山,2021-05-11,AMB_TEMP,22,26.7
關山,2021-05-11,NO,22,1.6
關山,2021-05-11,NO2,22,2.2
關山,2021-05-11,NOx,22,3.8
關山,2021-05-11,O3,22,13.6
關山,2021-05-11,PM10,22,15.0
關山,2021-05-11,PM2.5,22,7.0
關山,2021-05-11,RAINFALL,22,0.0
關山,2021-05-11,RH,22,77.0
關山,2021-05-11,SO2,22,1.7
關山,2021-05-11,WD_HR,22,275.0
關山,2021-05-11,WIND_DIREC,22,313.0
關山,2021-05-11,WIND_SPEED,22,0.4
關山,2021-05-11,WS_HR,22,0.4
關山,2021-05-12,AMB_TEMP,22,27.8
關山,2021-05-12,NO,22,1.1
關山,2021-05-12,NO2,22,3.6
關山,2021-05-12,NOx,22,4.7
關山,2021-05-12,O3,22,20.8
關山,2021-05-12,PM10,22,16.0
關山,2021-05-12,PM2.5,22,9.0
關山,2021-05-12,RAINFALL,22,0.0
關山,2021-05-12,RH,22,75.0
關山,2021-05-12,SO2,22,1.4
關山,2021-05-12,WD_HR,22,77.0
關山,2021-05-12,WIND_DIREC,22,79.0
關山,2021-05-12,WIND_SPEED,22,1.7
關山,2021-05-12,WS_HR,22,1.0
關山,2021-05-13,AMB_TEMP,22,26.0
關山,2021-05-13,NO,22,2.9
關山,2021-05-13,NO2,22,3.6
關山,2021-05-13,NOx,22,6.5
關山,2021-05-13,O3,22,10.6
關山,2021-05-13,PM10,22,7.0
關山,2021-05-13,PM2.5,22,3.0
關山,2021-05-13,RAINFALL,22,1.6
關山,2021-05-13,RH,22,87.0
關山,2021-05-13,SO2,22,1.6
關山,2021-05-13,WD_HR,22,207.0
關山,2021-05-13,WIND_DIREC,22,218.0
關山,2021-05-13,WIND_SPEED,22,0.6
關山,2021-05-13,WS_HR,22,0.6
關山,2021-05-14,AMB_TEMP,22,24.8
關山,2021-05-14,NO,22,3.6
關山,2021-05-14,NO2,22,0.9
關山,2021-05-14,NOx,22,4.6
關山,2021-05-14,O3,22,9.0
關山,2021-05-14,PM10,22,7.0
關山,2021-05-14,PM2.5,22,5.0
關山,2021-05-14,RAINFALL,22,0.0
關山,2021-05-14,RH,22,80.0
關山,2021-05-14,SO2,22,1.0
關山,2021-05-14,WD_HR,22,265.0
關山,2021-05-14,WIND_DIREC,22,248.0
關山,2021-05-14,WIND_SPEED,22,0.4
關山,2021-05-14,WS_HR,22,0.3
關山,2021-05-15,AMB_TEMP,22,25.4
關山,2021-05-15,NO,22,3.2
關山,2021-05-15,NO2,22,1.1
關山,2021-05-15,NOx,22,4.4
關山,2021-05-15,O3,22,13.5
關山,2021-05-15,PM10,22,5.0
關山,2021-05-15,PM2.5,22,1.0
關山,2021-05-15,RAINFALL,22,1.4
關山,2021-05-15,RH,22,93.0
關山,2021-05-15,SO2,22,1.2
關山,2021-05-15,WD_HR,22,220.0
關山,2021-05-15,WIND_DIREC,22,218.0
關山,2021-05-15,WIND_SPEED,22,1.8
關山,2021-05-15,WS_HR,22,2.4
關山,2021-05-16,AMB_TEMP,22,26.2
關山,2021-05-16,NO,22,2.8
關山,2021-05-16,NO2,22,1.3
關山,2021-05-16,NOx,22,4.2
關山,2021-05-16,O3,22,4.9
關山,2021-05-16,PM10,22,10.0
關山,2021-05-16,PM2.5,22,3.0
關山,2021-05-16,RAINFALL,22,0.0
關山,2021-05-16,RH,22,91.0
關山,2021-05-16,SO2,22,0.5
關山,2021-05-16,WD_HR,22,243.0
關山,2021-05-16,WIND_DIREC,22,219.0
關山,2021-05-16,WIND_SPEED,22,0.6
關山,2021-05-16,WS_HR,22,0.4
關山,2021-05-17,AMB_TEMP,22,26.5
關山,2021-05-17,NO,22,3.5
關山,2021-05-17,NO2,22,2.6
關山,2021-05-17,NOx,22,6.2
關山,2021-05-17,O3,22,4.300000000000001
關山,2021-05-17,PM10,22,17.0
